ICM_ID,max_annual_stage,ave_annual_stage,ave_stage_summer,var_stage_summer,ave_annual_salinity,ave_salinity_summer,sal_2wk_max,ave_tmp,ave_tmp_summer,openwater_sed_accum,marsh_int_sed_accum,marsh_edge_sed_accum,tidal_prism_ave,ave_sepmar_stage,ave_octapr_stage,marsh_edge_erosion_rate,ave_annual_tss,stdev_annual_tss,totalland_m2
898.0000,0.8831,0.2274,0.3066,0.0199,0.4324,0.4531,0.5740,22.9330,29.2612,435.9615,0.1242,0.0609,8092178.5000,0.1694,0.1230,0.4469,5.4564,5.4642,72306184.0000
899.0000,0.3030,0.1752,0.2365,0.0007,0.9483,0.3603,1.6398,21.5865,27.7560,179.7176,0.0000,0.0000,7211558.5000,0.1300,0.0948,0.6486,2.0405,0.7880,99537676.0000
900.0000,0.2053,0.0803,0.1483,0.0014,30.2172,31.0493,33.2535,20.4039,20.4118,81.2854,0.0000,0.0000,2770742.0000,0.0390,0.0260,1.2891,1.3083,1.4152,1978260.0000
901.0000,0.3731,0.1769,0.2404,0.0026,2.7278,3.0368,4.1162,22.6694,29.1492,26.5010,0.0000,0.0000,993441.9375,0.1288,0.0940,0.0000,0.8610,0.3370,78971869.0000
902.0000,0.2057,0.0798,0.1497,0.0014,29.1257,29.8271,33.1332,20.3111,20.1347,85.6170,0.0000,0.0000,847594112.0000,0.0369,0.0249,0.0000,1.7497,1.4678,0.0000
903.0000,0.2052,0.0802,0.1482,0.0014,30.2503,31.0877,33.2708,20.3873,20.4053,0.7443,0.0000,0.0000,6831216.0000,0.0388,0.0259,0.0000,1.2800,1.4188,3498300.0000
904.0000,0.2914,0.1740,0.2358,0.0006,2.1088,0.8850,5.1771,19.6309,25.3012,317.8983,0.0000,0.0000,8906974.0000,0.1287,0.0939,0.6168,2.1800,0.7174,35963448.0000
905.0000,0.2940,0.1758,0.2379,0.0006,0.3025,0.2732,1.4257,18.3076,25.7503,22.6812,0.0000,0.0000,1181037.2500,0.1301,0.0951,0.0000,0.5076,0.2261,26628256.0000
906.0000,0.3125,0.1801,0.2414,0.0008,1.4646,0.5177,2.6414,22.1299,28.2425,35.8975,0.0000,0.0000,12636561.0000,0.1349,0.0978,0.0000,1.1676,0.5138,66014404.0000
907.0000,0.3722,0.1768,0.2400,0.0025,1.7580,1.2449,2.6451,22.6869,29.4795,0.5897,0.0000,0.0000,6506138.5000,0.1291,0.0941,0.0000,1.4593,1.0548,55921440.0000
908.0000,0.2053,0.0803,0.1483,0.0014,30.2631,31.1129,33.2688,20.3856,20.3897,27.7635,0.0000,0.0000,1067527552.0000,0.0389,0.0259,0.0000,1.2809,1.4196,0.0000
909.0000,0.2912,0.1733,0.2355,0.0006,2.5556,1.0528,5.9788,20.0115,25.3266,34.7419,0.0895,0.0139,13155440.0000,0.1277,0.0932,1.9014,2.2356,0.6885,5881920.0000
910.0000,0.2045,0.0802,0.1463,0.0015,30.4173,31.6513,33.2968,20.4191,20.4272,188.9602,0.0000,0.0000,6341272.5000,0.0405,0.0267,3.3361,1.2506,1.4091,3691028.0000
911.0000,0.3721,0.1774,0.2401,0.0025,1.7147,1.1220,3.0893,22.4376,28.9773,29.8779,0.0000,0.0000,2339774.2500,0.1299,0.0947,0.0000,0.9641,0.3462,94928782.0000
912.0000,0.2942,0.1739,0.2353,0.0006,2.8220,1.2449,6.7359,20.2137,25.1961,32.9446,12.7514,1.7966,13370091.0000,0.1288,0.0939,1.4433,2.2303,0.6926,9803140.0000
913.0000,0.4723,0.2480,0.2772,0.0044,1.6580,2.7356,8.4905,22.1981,27.6058,5.0950,0.0000,0.0000,524627.9375,0.2213,0.1500,0.0000,0.1782,0.1625,61864829.0000
914.0000,0.2352,0.1403,0.2006,0.0003,0.7031,0.4425,3.7487,19.7280,24.3555,69.8081,0.0000,0.0000,2287611.2500,0.0992,0.0713,0.0000,1.8983,0.7825,8720595.0000
915.0000,0.2966,0.1744,0.2356,0.0006,3.2569,1.5118,7.6805,20.6229,25.3421,391.6221,0.8179,2156367.0000,455604.7188,0.1295,0.0942,0.4200,2.0455,0.6429,41448392.0000
916.0000,0.2906,0.1729,0.2351,0.0006,3.4100,1.5606,7.8281,20.3668,24.8231,62.1803,0.0000,0.0000,20854142.0000,0.1274,0.0930,1.2913,2.1635,0.7702,26210304.0000
917.0000,0.2002,0.0808,0.1370,0.0019,27.0957,25.4615,30.6678,20.5690,20.7506,45.1795,0.0093,0.0022,4430661.0000,0.0491,0.0309,0.8914,0.9302,1.1358,1622642.0000
918.0000,0.2015,0.0801,0.1541,0.0008,32.1825,32.6783,33.2053,19.8892,19.6401,-0.0238,0.0000,0.0000,659002944.0000,0.0321,0.0242,0.0000,0.0005,0.0101,0.0000
919.0000,0.2008,0.0828,0.1390,0.0018,26.9637,25.3355,30.6024,20.5658,20.7945,398.3803,0.4862,0.1930,2776220.0000,0.0510,0.0323,3.8159,0.9594,1.1298,1663331.0000
920.0000,0.2035,0.0884,0.1450,0.0017,26.6854,25.0389,30.4692,20.5592,20.8615,495.7064,1.0912,0.4070,1452859.7500,0.0558,0.0360,2.6552,0.9950,1.1204,1598308.7500
921.0000,0.1979,0.0795,0.1356,0.0019,27.0160,25.3965,30.6214,20.5659,20.7686,-0.1323,0.0000,0.0000,6200707.0000,0.0479,0.0303,0.0000,0.9280,1.1327,0.0000
922.0000,0.1935,0.0779,0.1337,0.0017,26.8025,25.2507,30.5557,20.5458,20.8139,-0.1325,0.0000,0.0000,4647276.5000,0.0460,0.0295,0.0000,0.9473,1.1272,0.0000
923.0000,0.2352,0.1399,0.2006,0.0003,0.7566,0.3894,3.3318,19.8124,24.1928,49.2183,0.0000,0.0000,521453.4688,0.0985,0.0709,0.0000,1.8499,0.7624,4139445.1250
924.0000,0.1961,0.0839,0.1403,0.0015,26.6409,25.0038,30.4438,20.5521,20.8765,-0.1320,0.0000,0.0000,2869669.5000,0.0512,0.0335,0.0000,0.9622,1.1193,0.0000
925.0000,0.2104,0.1125,0.1710,0.0006,25.3345,23.6890,29.7815,20.5071,21.1579,384.6460,19.9832,4.8319,3180038.2500,0.0757,0.0526,1.8725,1.0304,1.0825,4301911.5000
926.0000,0.2166,0.1272,0.1874,0.0004,15.4435,13.5959,23.7079,20.3349,22.3929,382.4134,0.0000,0.0000,3459224.5000,0.0875,0.0624,0.4352,1.3337,0.9371,20679533.0000
927.0000,0.1991,0.0869,0.1437,0.0015,26.6568,25.0151,30.4495,20.5521,20.8827,-0.1325,0.0000,0.0000,2572033.5000,0.0538,0.0353,0.0000,0.9582,1.1190,0.0000
928.0000,0.1942,0.0786,0.1348,0.0017,26.8953,25.2741,30.5563,20.5605,20.8178,-0.1321,0.0000,0.0000,4709480.0000,0.0464,0.0298,0.0000,0.9398,1.1268,0.0000
929.0000,0.1954,0.0779,0.1340,0.0018,27.0081,25.4039,30.6043,20.5631,20.7865,-0.1332,0.0000,0.0000,8302873.5000,0.0462,0.0293,0.0000,0.9300,1.1301,0.0000
930.0000,0.1863,0.0819,0.1392,0.0010,26.3151,24.6874,30.2407,20.5431,20.9590,-0.1324,0.0000,0.0000,2635589.0000,0.0471,0.0327,0.0000,0.9767,1.1087,0.0000
931.0000,0.2003,0.0806,0.1367,0.0020,26.4888,24.8340,30.3694,20.5533,20.9269,2.1771,0.0000,0.0000,1210592.5000,0.0492,0.0309,0.0000,0.9924,1.1108,0.0000
932.0000,0.2097,0.0800,0.1514,0.0015,32.0107,33.5794,34.1171,20.2268,19.9421,-0.0165,0.0000,0.0000,750893568.0000,0.0364,0.0242,0.0000,0.5354,0.4714,0.0000
933.0000,0.1688,0.0589,0.1149,0.0014,26.6833,25.0758,30.4231,20.5528,20.8843,-0.1325,0.0000,0.0000,4089518.2500,0.0259,0.0177,0.0000,0.9560,1.1180,0.0000
934.0000,0.2005,0.0808,0.1367,0.0020,26.5614,24.9103,30.4130,20.5601,20.9151,523.4084,7.4224,0.8067,1689748.8750,0.0494,0.0310,9.1580,0.9971,1.1168,155179.7500
935.0000,0.2017,0.0818,0.1378,0.0020,26.7361,25.0669,30.5080,20.5805,20.9640,1.5520,0.0000,0.0000,1058381.1250,0.0504,0.0316,14.0714,0.9807,1.1219,0.0000
936.0000,0.2013,0.0817,0.1378,0.0020,26.9711,25.3478,30.5952,20.5650,20.8426,-0.0859,0.0000,0.0000,1876137.8750,0.0502,0.0315,0.0000,0.9435,1.1259,0.0000
937.0000,0.1775,0.0622,0.1178,0.0017,27.0033,25.4130,30.5814,20.5606,20.8200,-0.1325,0.0000,0.0000,6119516.0000,0.0304,0.0195,0.0000,0.9379,1.1261,0.0000
938.0000,0.2008,0.0809,0.1369,0.0020,27.0291,25.3777,30.6357,20.5728,20.8518,-0.0815,0.0000,0.0000,2972295.2500,0.0495,0.0310,0.0000,0.9446,1.1276,0.0000
939.0000,0.2006,0.0805,0.1365,0.0020,27.2176,25.5183,30.7512,20.5914,20.8859,0.6764,0.0000,0.0000,2722299.7500,0.0491,0.0308,10.0492,0.9343,1.1310,792272.0000
940.0000,0.2010,0.0817,0.1378,0.0019,27.0881,25.4877,30.6321,20.5671,20.7919,-0.1326,0.0000,0.0000,4868062.5000,0.0502,0.0316,0.0000,0.9278,1.1307,0.0000
941.0000,0.2003,0.0802,0.1361,0.0020,27.4599,25.7610,30.8765,20.5960,20.8471,0.2357,0.0000,0.0000,7046730.0000,0.0488,0.0306,0.0000,0.9193,1.1352,803273.0000
942.0000,0.2007,0.0805,0.1367,0.0020,27.2584,25.6233,30.7353,20.5764,20.7978,-0.1204,0.0000,0.0000,6389607.5000,0.0490,0.0307,0.0000,0.9232,1.1336,0.0000
943.0000,0.2148,0.0798,0.1568,0.0015,32.1897,32.6783,33.2053,20.0979,19.7701,-0.0248,0.0000,0.0000,577110016.0000,0.0323,0.0217,0.0000,0.0002,0.0042,0.0000
944.0000,0.2000,0.0798,0.1358,0.0020,28.9408,27.4506,31.5834,20.5754,20.6434,24.8293,0.0000,0.0000,1487566848.0000,0.0485,0.0303,0.8515,0.8884,1.1466,3992832.0000
945.0000,0.1996,0.0799,0.1346,0.0021,30.6559,29.9168,32.7717,20.3934,20.2026,-0.0239,0.0000,0.0000,1055175360.0000,0.0496,0.0309,0.0000,0.4354,0.5881,0.0000
946.0000,0.2008,0.0801,0.1355,0.0021,32.1048,32.6782,33.2053,20.1863,19.9386,-0.0239,0.0000,0.0000,812720960.0000,0.0493,0.0307,0.0000,0.0000,0.0000,0.0000
